12/04/2017,COUP,25,3,PM
12/04/2017,COUP,25,-3,PM
12/04/2017,COUP,25,0.5,AM
12/05/2017,RH,10,3,PM
12/05/2017,RH,10,-3,PM
12/04/2017,RH,10,0.5,AM
12/05/2017,PLAY,15,3,PM
12/05/2017,PLAY,15,-3,PM
12/05/2017,PLAY,15,0.5,AM
11/21/2017,CPB,25,2,AM
11/21/2017,CPB,25,-2,AM
11/21/2017,SIG,15,3,AM
11/21/2017,SIG,15,-3,AM
11/20/2017,PANW,10,2,PM
11/20/2017,PANW,10,-2,PM
11/20/2017,URBN,40,4,PM
11/20/2017,URBN,40,-4,PM
11/16/2017,SCVL,60,4,PM
11/16/2017,SCVL,60,-4,PM
11/16/2017,SJM,10,3,AM
11/16/2017,SJM,10,-3,AM
11/16/2017,SPB,10,3,AM
11/16/2017,SPB,10,-3,AM
11/16/2017,BBY,20,3,AM
11/16/2017,BBY,20,-3,AM
11/15/2017,LB,20,3,PM
11/15/2017,LB,20,-3,PM
11/15/2017,SBH,80,3,AM
11/15/2017,SBH,80,-3,AM
11/15/2017,PLCE,10,3,AM
11/15/2017,PLCE,10,-3,AM
11/15/2017,TGT,20,3,AM
11/15/2017,TGT,20,-3,AM
11/14/2017,BOLD,40,4,PM
11/14/2017,BOLD,40,-4,PM
11/14/2017,AUPH,150,4,AM
11/14/2017,AUPH,150,-4,AM
11/14/2017,DKS,40,5,AM
11/14/2017,DKS,40,-5,AM
11/14/2017,AAP,15,5,AM
11/14/2017,AAP,15,-5,AM
11/14/2017,CLSN,400,6,AM
11/14/2017,CLSN,400,-6,AM
11/13/2017,SWCH,60,3,PM
11/13/2017,SWCH,60,-3,PM
11/13/2017,JNCE,60,4,AM
11/13/2017,JNCE,60,-4,AM
11/13/2017,JD,50,3,AM
11/13/2017,JD,50,-3,AM
11/08/2017,AKAO,80,6,PM
11/08/2017,AKAO,80,-6,PM
11/08/2017,PRTK,40,4,AM
11/08/2017,PRTK,40,-4,AM
11/08/2017,WIX,15,3,AM
11/08/2017,WIX,15,-3,AM
11/07/2017,CVNA,75,3,PM
11/07/2017,CVNA,75,-3,PM
11/07/2017,SNAP,50,3,PM
11/07/2017,SNAP,50,-3,PM
11/07/2017,RIGL,200,4,PM
11/07/2017,RIGL,200,-4,PM
11/07/2017,WB,10,3,AM
11/07/2017,WB,10,-3,AM
11/06/2017,ETSY,50,3,PM
11/06/2017,ETSY,50,-3,PM
10/12/2017,LNN,15,3,AM
10/12/2017,LNN,15,-3,AM
10/12/2017,DPZ,10,2,AM
10/12/2017,DPZ,10,-2,AM
10/11/2017,HAWK,30,3,PM
10/11/2017,HAWK,30,-3,PM
10/11/2017,FAST,30,3,AM
10/11/2017,FAST,30,-3,AM
10/11/2017,DAL,30,2,AM
10/11/2017,DAL,30,-2,AM
10/10/2017,CUDA,50,3,PM
10/10/2017,CUDA,50,-3,PM
10/06/2017,EROS,100,3,PM
10/06/2017,EROS,100,-3,PM
10/05/2017,YUMC,30,3,PM
10/05/2017,YUMC,30,-3,PM
10/05/2017,HELE,15,3,PM
10/05/2017,HELE,15,-3,PM
10/05/2017,COST,10,3,PM
10/05/2017,COST,10,-3,PM
10/05/2017,ISCA,40,3,AM
10/05/2017,ISCA,40,-3,AM
10/05/2017,STZ,10,3,AM
10/05/2017,STZ,10,-3,AM
10/04/2017,RECN,100,3,PM
10/04/2017,RECN,100,-3,PM
10/04/2017,CAFD,100,3,PM
10/04/2017,CAFD,100,-3,PM
10/04/2017,RPM,30,2,AM
10/04/2017,RPM,30,-2,AM
10/04/2017,PEP,15,3,AM
10/04/2017,PEP,15,-3,AM
10/04/2017,MON,15,2,AM
10/04/2017,MON,15,-2,AM
10/04/2017,LW,40,2,AM
10/04/2017,LW,40,-2,AM
10/04/2017,AYI,8,4,AM
10/04/2017,AYI,8,-4,AM
10/03/2017,NG,300,4,PM
10/03/2017,NG,300,-4,PM
10/03/2017,PAYX,30,3,AM
10/03/2017,PAYX,30,-3,AM
10/03/2017,LEN,30,3,AM
10/03/2017,LEN,30,-3,AM
10/03/2017,AZZ,40,3,AM
10/03/2017,AZZ,40,-3,AM
10/02/2017,CALM,50,3,AM
10/02/2017,CALM,50,-3,AM
09/28/2017,SGH,75,3,PM
09/28/2017,SGH,75,-3,PM
09/28/2017,KBH,75,3,PM
09/28/2017,KBH,75,-3,PM
09/28/2017,FARM,50,3,PM
09/28/2017,FARM,50,-3,PM
09/28/2017,CAMP,75,3,PM
09/28/2017,CAMP,75,-3,PM
09/28/2017,AEHR,300,9,PM
09/28/2017,AEHR,300,-9,PM
09/28/2017,MTN,8,3,AM
09/28/2017,MTN,8,-3,AM
09/28/2017,RAD,750,4,AM
09/28/2017,RAD,750,-4,AM
09/28/2017,MKC,15,3,AM
09/28/2017,MKC,15,-3,AM
09/28/2017,FGP,300,4,AM
09/28/2017,FGP,300,-4,AM
09/28/2017,CAG,60,3,AM
09/28/2017,CAG,60,-3,AM
09/28/2017,CMD,20,2,AM
09/28/2017,CMD,20,-2,AM
09/28/2017,BBRY,100,3,AM
09/28/2017,BBRY,100,-3,AM
09/28/2017,ANGO,100,2,AM
09/28/2017,ANGO,100,-2,AM
09/28/2017,ANGO,100,2,AM
09/28/2017,ANGO,100,-2,AM
09/28/2017,ACN,20,2,AM
09/28/2017,ACN,20,-2,AM
09/27/2017,THO,20,2,PM
09/27/2017,THO,20,-2,PM
09/27/2017,PRGS,50,2,PM
09/27/2017,PRGS,50,-2,PM
09/27/2017,PIR,250,4,PM
09/27/2017,PIR,250,-4,PM
09/27/2017,JBL,60,2,PM
09/27/2017,JBL,60,-2,PM
09/27/2017,WOR,20,3,AM
09/27/2017,WOR,20,-3,AM
09/27/2017,ATU,50,3,AM
09/27/2017,ATU,50,-3,AM
09/26/2017,NKE,40,2,PM
09/26/2017,NKE,40,-2,PM
09/26/2017,MU,60,2,PM
09/26/2017,MU,60,-2,PM
09/26/2017,CTAS,15,2,PM
09/26/2017,CTAS,15,-2,PM
09/26/2017,INFO,40,2,AM
09/26/2017,INFO,40,-2,AM
09/26/2017,FDS,15,2,AM
09/26/2017,FDS,15,-2,AM
09/26/2017,DRI,20,3,AM
09/26/2017,DRI,20,-3,AM
09/25/2017,SNX,20,3,PM
09/25/2017,SNX,20,-3,PM
09/25/2017,RHT,10,1,AM
09/25/2017,RHT,20,3,PM
09/25/2017,RHT,20,-3,PM
09/25/2017,ASNA,750,5,PM
09/25/2017,ASNA,750,-5,PM
09/25/2017,PTN,1500,8,AM
09/25/2017,PTN,1500,-8,AM
09/22/2017,FINL,150,4,AM
09/22/2017,FINL,150,-4,AM
09/22/2017,KMX,30,3,AM
09/22/2017,KMX,30,-3,AM
09/21/2017,PSDO,100,3,PM
09/21/2017,PSDO,100,-3,PM
09/21/2017,YOGA,300,5,PM
09/21/2017,YOGA,300,-5,PM
09/21/2017,SCHL,30,2,AM
09/21/2017,SCHL,30,-2,AM
09/20/2017,MLHR,30,2,PM
09/20/2017,MLHR,30,-2,PM
09/20/2017,ESNC,1500,10,PM
09/20/2017,ESNC,1500,-10,PM
09/20/2017,GIS,20,2,AM
09/20/2017,GIS,20,-2,AM
09/20/2017,CPRT,50,3,AM
09/20/2017,CPRT,50,-3,AM
09/19/2017,FDX,10,1,PM
09/19/2017,FDX,10,-2,PM
09/19/2017,CPRT,50,3,PM
09/19/2017,CPRT,50,-3,PM
09/19/2017,BBBY,50,3,PM
09/19/2017,BBBY,50,-3,PM
09/19/2017,ALOG,15,3,PM
09/19/2017,ALOG,15,-3,PM
09/19/2017,ADBE,15,1,PM
09/19/2017,ADBE,15,-1,PM
09/19/2017,AIR,30,3,PM
09/19/2017,AIR,30,-3,PM
09/19/2017,NEOG,20,3,AM
09/19/2017,NEOG,20,-3,AM
09/19/2017,APOG,50,3,AM
09/19/2017,APOG,50,-3,AM
09/19/2017,AZO,4,3,AM
09/19/2017,AZO,4,-3,AM
09/18/2017,STNG,300,5,AM
09/18/2017,STNG,300,-4,AM
09/18/2017,SCS,100,3,PM
09/18/2017,SCS,100,-3,PM
09/14/2017,SANW,300,5,PM
09/14/2017,SANW,300,-8,PM
09/14/2017,LPTH,75,5,PM
09/14/2017,LPTH,75,-8,PM
09/14/2017,ORCL,75,-2,PM
09/14/2017,ORCL,75,2,PM
09/13/2017,LAKE,100,3,PM
09/13/2017,LAKE,100,-4,PM
09/13/2017,UNFI,50,3,PM
09/13/2017,UNFI,50,-4,PM
09/13/2017,NTWK,250,4,AM
09/13/2017,NTWK,250,-8,AM
09/13/2017,CBRL,20,2,AM
09/13/2017,CBRL,20,-3,AM
09/13/2017,LAKE,100,3,PM
09/13/2017,LAKE,100,-4,PM
09/13/2017,UNFI,50,3,PM
09/13/2017,UNFI,50,-4,PM
09/13/2017,NTWK,250,4,AM
09/13/2017,NTWK,250,-8,AM
09/13/2017,CBRL,20,2,AM
09/13/2017,CBRL,20,-3,AM
09/12/2017,RLGT,200,5,PM
09/12/2017,RLGT,200,-5,PM
09/12/2017,FARM,50,3,PM
09/12/2017,FARM,50,-3,PM
09/12/2017,AVIR,1500,8,PM
09/12/2017,AVIR,1500,-8,PM
09/12/2017,OPTT,750,8,AM
09/12/2017,OPTT,750,-8,AM
09/11/2017,PSDV,750,8,PM
09/11/2017,PSDV,750,-8,PM
09/11/2017,PPHM,350,5,PM
09/11/2017,PPHM,350,-5,PM
09/11/2017,LMNR,50,3,PM
09/11/2017,LMNR,50,-3,PM
09/11/2017,LAYN,100,3,PM
09/11/2017,LAYN,100,-3,PM
09/11/2017,IRET,200,3,PM
09/11/2017,IRET,200,-3,PM
09/11/2017,BPMX,1000,5,AM
09/11/2017,BPMX,3000,8,PM
09/11/2017,BPMX,3000,-8,AM
09/11/2017,BPMX,3000,-8,PM
09/07/2017,ZUMZ,200,5,PM
09/07/2017,PAY,50,3,PM
09/07/2017,TLRD,100,5,PM
09/07/2017,SIGM,100,5,PM
09/07/2017,SAIC,20,5,PM
09/07/2017,RDFN,50,3,PM
09/07/2017,OKTA,50,5,PM
09/07/2017,CLDR,50,3,PM
09/07/2017,BV,200,10,PM
09/07/2017,AOBC,100,5,PM
#*,ABEO,50,6,AM
#*,ABEO,50,-6,AM
*,ABIO,500,6,AM
*,ABIO,500,-6,AM
*,ACAD,30,6,AM
*,ACAD,30,-6,AM
*,ACHN,150,6,AM
*,ACHN,150,-6,AM
*,ACRS,40,6,AM
*,ACRS,40,-6,AM
*,ACRX,150,6,AM
*,ACRX,150,-6,AM
*,ADMA,200,9,AM
*,ADMA,200,-9,AM
#*,AEMD,350,6,AM
#*,AEMD,350,-6,AM
*,AEZS,300,6,AM
*,AEZS,300,-6,AM
*,AGTC,200,6,AM
*,AGTC,200,-6,AM
*,AKER,750,6,AM
*,AKER,750,-6,AM
*,AMGN,10,6,AM
*,AMGN,10,-6,AM
*,AVIR,1000,9,AM
*,AVIR,1000,-9,AM
*,APTO,450,6,AM
*,APTO,450,-6,AM
*,AVXS,15,6,AM
*,AVXS,15,-6,AM
*,BASI,450,9,AM
*,BASI,450,-9,AM
*,BCRX,150,6,AM
*,BCRX,150,-6,AM
*,BIIB,5,9,AM
*,BIIB,5,-9,AM
*,BLFS,150,6,AM
*,BLFS,150,-6,AM
*,BVXV,100,9,AM
*,BVXV,100,-9,AM
*,BCLI,200,9,AM
*,BCLI,200,-9,AM
*,BRKR,40,6,AM
*,BRKR,40,-6,AM
*,CASC,200,9,AM
*,CASC,200,-9,AM
*,CASI,350,9,AM
*,CASI,350,-9,AM
*,CDTX,100,9,AM
*,CDTX,100,-9,AM
*,CBLI,200,9,AM
*,CBLI,200,-9,AM
*,CLLS,30,9,AM
*,CLLS,30,-9,AM
*,CBMG,60,9,AM
*,CBMG,60,-9,AM
*,CSBR,200,9,AM
*,CSBR,200,-9,AM
*,CGNT,300,9,AM
*,CGNT,300,-9,AM
*,CGEN,200,6,AM
*,CGEN,200,-6,AM
*,COHR,5,6,AM
*,COHR,5,-6,AM
*,CNMD,25,6,AM
*,CNMD,25,-6,AM
*,CUTR,20,6,AM
*,CUTR,20,-6,AM
*,CRIS,500,6,AM
*,CRIS,500,-6,AM
*,EIGR,70,6,AM
*,EIGR,70,-6,AM
*,ETRM,400,6,AM
*,ETRM,400,-6,AM
*,DBVT,30,6,AM
*,DBVT,30,-6,AM
*,HBIO,200,6,AM
*,HBIO,200,-6,AM
*,VBLT,150,6,AM
*,VBLT,150,-6,AM
*,TECH,10,6,AM
*,TECH,10,-6,AM
*,XBIO,200,6,AM
*,XBIO,200,-6,AM
*,ZFGN,200,6,AM
*,ZFGN,200,-6,AM
*,LIFE,200,6,AM
*,LIFE,200,-6,AM
#*,AMRS,250,6,AM
#*,AMRS,250,-6,AM
*,ROKU,25,-6,AM
*,SGYP,300,-6,AM
#*,SGYP,300,6,AM
#*,SGYP,300,-6,AM
*,XOMA,40,6,AM
*,XOMA,40,-6,AM
#*,XOMA,40,6,AM
#*,XOMA,40,-6,AM
*,DRNA,180,6,AM
*,DRNA,180,-6,AM
#*,DRNA,90,6,AM
#*,DRNA,90,-6,AM
*,SBPH,80,6,AM
*,SBPH,80,-6,AM
#*,SBPH,40,6,AM
#*,SBPH,40,-6,AM
*,QRHC,800,6,AM
*,QRHC,800,-6,AM
#*,QRHC,400,6,AM
#*,QRHC,400,-6,AM
*,ADMA,600,6,AM
*,ADMA,600,-6,AM
#*,ADMA,300,6,AM
#*,ADMA,300,-6,AM
*,EKSO,400,6,AM
*,EKSO,400,-6,AM
#*,EKSO,400,6,AM
#*,EKSO,400,-6,AM
#*,MARA,150,-6,AM
#*,RIOT,50,-6,AM












